,cbsa,year,city,murder
1418,17460,1977,"Cleveland,OH",135.0
1419,17460,1978,"Cleveland,OH",90.0
1420,17460,1979,"Cleveland,OH",100.0
1421,17460,1980,"Cleveland,OH",105.0
1422,17460,1981,"Cleveland,OH",145.0
1423,17460,1982,"Cleveland,OH",145.0
1424,17460,1983,"Cleveland,OH",80.0
1425,17460,1984,"Cleveland,OH",150.0
1426,17460,1985,"Cleveland,OH",95.0
1427,17460,1986,"Cleveland,OH",140.0
1428,17460,1987,"Cleveland,OH",130.0
1429,17460,1988,"Cleveland,OH",100.0
1430,17460,1989,"Cleveland,OH",100.0
1431,17460,1990,"Cleveland,OH",130.0
1432,17460,1991,"Cleveland,OH",140.0
1433,17460,1992,"Cleveland,OH",145.0
1434,17460,1993,"Cleveland,OH",150.0
1435,17460,1994,"Cleveland,OH",120.0
1436,17460,1995,"Cleveland,OH",155.0
1437,17460,1996,"Cleveland,OH",110.0
1438,17460,1997,"Cleveland,OH",140.0
1439,17460,1998,"Cleveland,OH",170.0
1440,17460,1999,"Cleveland,OH",80.0
1441,17460,2000,"Cleveland,OH",105.0
1442,17460,2001,"Cleveland,OH",120.0
1443,17460,2002,"Cleveland,OH",120.0
1444,17460,2003,"Cleveland,OH",140.0
1445,17460,2004,"Cleveland,OH",100.0
1446,17460,2005,"Cleveland,OH",145.0
1447,17460,2006,"Cleveland,OH",205.0
1448,17460,2007,"Cleveland,OH",175.0
1449,17460,2008,"Cleveland,OH",110.0
1450,17460,2009,"Cleveland,OH",145.0
1451,17460,2010,"Cleveland,OH",145.0
1452,36540,1960,"Omaha,NE",48.0
1453,36540,1961,"Omaha,NE",56.0
1454,36540,1962,"Omaha,NE",32.0
1455,36540,1963,"Omaha,NE",16.0
1456,36540,1964,"Omaha,NE",56.0
1457,36540,1965,"Omaha,NE",48.0
1458,36540,1966,"Omaha,NE",0.0
1459,36540,1967,"Omaha,NE",88.0
1460,36540,1968,"Omaha,NE",112.0
1461,36540,1969,"Omaha,NE",128.0
1462,36540,1970,"Omaha,NE",64.0
1463,36540,1971,"Omaha,NE",192.0
1464,36540,1972,"Omaha,NE",200.0
1465,36540,1973,"Omaha,NE",328.0
1466,36540,1974,"Omaha,NE",312.0
1467,36540,1975,"Omaha,NE",264.0
1468,36540,1976,"Omaha,NE",184.0
1469,36540,1977,"Omaha,NE",296.0
1470,36540,1978,"Omaha,NE",280.0
1471,36540,1979,"Omaha,NE",264.0
1472,36540,1980,"Omaha,NE",304.0
1473,36540,1981,"Omaha,NE",496.0
1474,36540,1982,"Omaha,NE",440.0
1475,36540,1983,"Omaha,NE",320.0
1476,36540,1984,"Omaha,NE",368.0
1477,36540,1985,"Omaha,NE",240.0
1478,36540,1986,"Omaha,NE",416.0
1479,36540,1987,"Omaha,NE",328.0
1480,36540,1988,"Omaha,NE",192.0
1481,36540,1989,"Omaha,NE",296.0
1482,36540,1990,"Omaha,NE",312.0
1483,36540,1991,"Omaha,NE",336.0
1484,36540,1992,"Omaha,NE",304.0
1485,36540,1993,"Omaha,NE",360.0
1486,36540,1994,"Omaha,NE",280.0
1487,36540,1995,"Omaha,NE",328.0
1488,36540,1996,"Omaha,NE",184.0
1489,36540,1997,"Omaha,NE",264.0
1490,36540,1998,"Omaha,NE",288.0
1491,36540,1999,"Omaha,NE",200.0
1492,36540,2000,"Omaha,NE",248.0
1493,36540,2001,"Omaha,NE",256.0
1494,36540,2002,"Omaha,NE",272.0
1495,36540,2003,"Omaha,NE",504.0
1496,36540,2004,"Omaha,NE",464.0
1497,36540,2005,"Omaha,NE",480.0
1498,36540,2006,"Omaha,NE",744.0
1499,36540,2007,"Omaha,NE",600.0
1500,36540,2008,"Omaha,NE",672.0
1501,36540,2009,"Omaha,NE",552.0
1502,36540,2010,"Omaha,NE",456.0
1503,28140,1960,"KansasCity,KS-KansasCity,MO",3300.0
1504,28140,1961,"KansasCity,KS-KansasCity,MO",4260.0
1505,28140,1962,"KansasCity,KS-KansasCity,MO",4200.0
1506,28140,1963,"KansasCity,KS-KansasCity,MO",3960.0
1507,28140,1964,"KansasCity,KS-KansasCity,MO",4680.0
1508,28140,1965,"KansasCity,KS-KansasCity,MO",4260.0
1509,28140,1966,"KansasCity,KS-KansasCity,MO",5700.0
1510,28140,1967,"KansasCity,KS-KansasCity,MO",6840.0
1511,28140,1968,"KansasCity,KS-KansasCity,MO",6660.0
1512,28140,1969,"KansasCity,KS-KansasCity,MO",8580.0
1513,28140,1970,"KansasCity,KS-KansasCity,MO",8340.0
1514,28140,1971,"KansasCity,KS-KansasCity,MO",12360.0
1515,28140,1972,"KansasCity,KS-KansasCity,MO",11640.0
1516,28140,1973,"KansasCity,KS-KansasCity,MO",9780.0
1517,28140,1974,"KansasCity,KS-KansasCity,MO",12720.0
1518,28140,1975,"KansasCity,KS-KansasCity,MO",10260.0
1519,28140,1976,"KansasCity,KS-KansasCity,MO",10020.0
1520,28140,1977,"KansasCity,KS-KansasCity,MO",12540.0
1521,28140,1978,"KansasCity,KS-KansasCity,MO",11820.0
1522,28140,1979,"KansasCity,KS-KansasCity,MO",12900.0
1523,28140,1980,"KansasCity,KS-KansasCity,MO",10260.0
1524,28140,1981,"KansasCity,KS-KansasCity,MO",12180.0
1525,28140,1982,"KansasCity,KS-KansasCity,MO",10560.0
1526,28140,1983,"KansasCity,KS-KansasCity,MO",11940.0
1527,28140,1984,"KansasCity,KS-KansasCity,MO",15120.0
1528,28140,1985,"KansasCity,KS-KansasCity,MO",15480.0
1529,28140,1986,"KansasCity,KS-KansasCity,MO",15060.0
1530,28140,1987,"KansasCity,KS-KansasCity,MO",17100.0
1531,28140,1988,"KansasCity,KS-KansasCity,MO",12000.0
1532,28140,1989,"KansasCity,KS-KansasCity,MO",15360.0
1533,28140,1990,"KansasCity,KS-KansasCity,MO",14880.0
1534,28140,1991,"KansasCity,KS-KansasCity,MO",16560.0
1535,28140,1992,"KansasCity,KS-KansasCity,MO",12660.0
1536,28140,1993,"KansasCity,KS-KansasCity,MO",14220.0
1537,28140,1994,"KansasCity,KS-KansasCity,MO",12720.0
1538,28140,1995,"KansasCity,KS-KansasCity,MO",11880.0
1539,28140,1996,"KansasCity,KS-KansasCity,MO",9780.0
1540,28140,1997,"KansasCity,KS-KansasCity,MO",8100.0
1541,28140,1998,"KansasCity,KS-KansasCity,MO",8400.0
1542,28140,1999,"KansasCity,KS-KansasCity,MO",8880.0
1543,28140,2000,"KansasCity,KS-KansasCity,MO",8280.0
1544,28140,2001,"KansasCity,KS-KansasCity,MO",11460.0
1545,28140,2002,"KansasCity,KS-KansasCity,MO",12960.0
1546,28140,2003,"KansasCity,KS-KansasCity,MO",15780.0
1547,28140,2004,"KansasCity,KS-KansasCity,MO",16380.0
1548,28140,2005,"KansasCity,KS-KansasCity,MO",19860.0
1549,28140,2006,"KansasCity,KS-KansasCity,MO",20820.0
1550,28140,2007,"KansasCity,KS-KansasCity,MO",20100.0
1551,28140,2008,"KansasCity,KS-KansasCity,MO",18660.0
1552,28140,2009,"KansasCity,KS-KansasCity,MO",16980.0
1553,28140,2010,"KansasCity,KS-KansasCity,MO",21660.0
1554,41620,1970,"SaltLakeCity,UT",0.0
1555,41620,1971,"SaltLakeCity,UT",6.0
1556,41620,1972,"SaltLakeCity,UT",0.0
1557,41620,1973,"SaltLakeCity,UT",15.0
1558,41620,1974,"SaltLakeCity,UT",12.0
1559,41620,1975,"SaltLakeCity,UT",9.0
1560,41620,1976,"SaltLakeCity,UT",6.0
1561,41620,1977,"SaltLakeCity,UT",6.0
1562,41620,1978,"SaltLakeCity,UT",6.0
1563,41620,1979,"SaltLakeCity,UT",3.0
1564,41620,1980,"SaltLakeCity,UT",12.0
1565,41620,1981,"SaltLakeCity,UT",6.0
1566,41620,1982,"SaltLakeCity,UT",12.0
1567,41620,1983,"SaltLakeCity,UT",0.0
1568,41620,1984,"SaltLakeCity,UT",18.0
1569,41620,1985,"SaltLakeCity,UT",6.0
1570,41620,1986,"SaltLakeCity,UT",12.0
1571,41620,1987,"SaltLakeCity,UT",9.0
1572,41620,1988,"SaltLakeCity,UT",18.0
1573,41620,1989,"SaltLakeCity,UT",6.0
1574,41620,1990,"SaltLakeCity,UT",9.0
1575,41620,1991,"SaltLakeCity,UT",18.0
1576,41620,1992,"SaltLakeCity,UT",6.0
1577,41620,1993,"SaltLakeCity,UT",12.0
1578,41620,1994,"SaltLakeCity,UT",21.0
1579,41620,1995,"SaltLakeCity,UT",3.0
1580,41620,1996,"SaltLakeCity,UT",6.0
1581,41620,1997,"SaltLakeCity,UT",6.0
1582,41620,1998,"SaltLakeCity,UT",0.0
1583,41620,1999,"SaltLakeCity,UT",3.0
1584,41620,2000,"SaltLakeCity,UT",6.0
1585,41620,2001,"SaltLakeCity,UT",3.0
1586,41620,2002,"SaltLakeCity,UT",6.0
1587,41620,2003,"SaltLakeCity,UT",6.0
1588,41620,2004,"SaltLakeCity,UT",6.0
1589,41620,2005,"SaltLakeCity,UT",3.0
1590,41620,2006,"SaltLakeCity,UT",6.0
1591,41620,2007,"SaltLakeCity,UT",3.0
1592,41620,2008,"SaltLakeCity,UT",6.0
1593,41620,2009,"SaltLakeCity,UT",6.0
1594,41620,2010,"SaltLakeCity,UT",0.0
1595,39300,1960,"Providence,RI",54.0
1596,39300,1961,"Providence,RI",24.0
1597,39300,1962,"Providence,RI",90.0
1598,39300,1963,"Providence,RI",78.0
1599,39300,1964,"Providence,RI",72.0
1600,39300,1965,"Providence,RI",114.0
1601,39300,1966,"Providence,RI",150.0
1602,39300,1967,"Providence,RI",132.0
1603,39300,1968,"Providence,RI",150.0
1604,39300,1969,"Providence,RI",192.0
1605,39300,1970,"Providence,RI",186.0
1606,39300,1971,"Providence,RI",252.0
1607,39300,1972,"Providence,RI",228.0
1608,39300,1973,"Providence,RI",210.0
1609,39300,1974,"Providence,RI",336.0
1610,39300,1975,"Providence,RI",270.0
1611,39300,1976,"Providence,RI",156.0
1612,39300,1977,"Providence,RI",192.0
1613,39300,1978,"Providence,RI",132.0
1614,39300,1979,"Providence,RI",162.0
1615,39300,1980,"Providence,RI",186.0
1616,39300,1981,"Providence,RI",216.0
1617,39300,1982,"Providence,RI",126.0
1618,39300,1983,"Providence,RI",126.0
1619,39300,1984,"Providence,RI",120.0
1620,39300,1985,"Providence,RI",132.0
1621,39300,1986,"Providence,RI",162.0
1622,39300,1987,"Providence,RI",150.0
1623,39300,1988,"Providence,RI",198.0
1624,39300,1989,"Providence,RI",120.0
1625,39300,1990,"Providence,RI",144.0
1626,39300,1991,"Providence,RI",258.0
1627,39300,1992,"Providence,RI",138.0
1628,39300,1993,"Providence,RI",114.0
1629,39300,1994,"Providence,RI",186.0
1630,39300,1995,"Providence,RI",120.0
1631,39300,1996,"Providence,RI",114.0
1632,39300,1997,"Providence,RI",24.0
1633,39300,1998,"Providence,RI",6.0
1634,39300,1999,"Providence,RI",78.0
1635,39300,2000,"Providence,RI",30.0
1636,39300,2001,"Providence,RI",96.0
1637,39300,2002,"Providence,RI",120.0
1638,39300,2003,"Providence,RI",102.0
1639,39300,2004,"Providence,RI",132.0
1640,39300,2005,"Providence,RI",234.0
1641,39300,2006,"Providence,RI",180.0
1642,39300,2007,"Providence,RI",138.0
1643,39300,2008,"Providence,RI",120.0
1644,39300,2009,"Providence,RI",150.0
1645,39300,2010,"Providence,RI",144.0
1646,26420,1960,"Houston,TX",20.0
1647,26420,1961,"Houston,TX",50.0
1648,26420,1962,"Houston,TX",60.0
1649,26420,1963,"Houston,TX",70.0
1650,26420,1964,"Houston,TX",90.0
1651,26420,1965,"Houston,TX",100.0
1652,26420,1966,"Houston,TX",150.0
1653,26420,1967,"Houston,TX",150.0
1654,26420,1968,"Houston,TX",90.0
1655,26420,1969,"Houston,TX",60.0
1656,26420,1970,"Houston,TX",90.0
1657,26420,1971,"Houston,TX",160.0
1658,26420,1972,"Houston,TX",170.0
1659,26420,1973,"Houston,TX",120.0
1660,26420,1974,"Houston,TX",200.0
1661,26420,1975,"Houston,TX",100.0
1662,26420,1976,"Houston,TX",260.0
1663,26420,1977,"Houston,TX",250.0
1664,26420,1978,"Houston,TX",180.0
1665,26420,1979,"Houston,TX",150.0
1666,26420,1980,"Houston,TX",150.0
1667,26420,1981,"Houston,TX",60.0
1668,26420,1982,"Houston,TX",130.0
1669,26420,1983,"Houston,TX",1600.0
1670,26420,1984,"Houston,TX",1720.0
1671,26420,1985,"Houston,TX",1660.0
1672,26420,1986,"Houston,TX",2380.0
1673,26420,1987,"Houston,TX",1740.0
1674,26420,1988,"Houston,TX",1450.0
1675,26420,1989,"Houston,TX",1510.0
1676,26420,1990,"Houston,TX",1740.0
1677,26420,1991,"Houston,TX",2390.0
1678,26420,1992,"Houston,TX",1670.0
1679,26420,1993,"Houston,TX",1500.0
1680,26420,1994,"Houston,TX",1760.0
1681,26420,1995,"Houston,TX",1340.0
1682,26420,1996,"Houston,TX",960.0
1683,26420,1997,"Houston,TX",990.0
1684,26420,1998,"Houston,TX",990.0
1685,26420,1999,"Houston,TX",980.0
1686,26420,2000,"Houston,TX",830.0
1687,26420,2001,"Houston,TX",970.0
1688,26420,2002,"Houston,TX",800.0
1689,26420,2003,"Houston,TX",120.0
1690,26420,2004,"Houston,TX",90.0
1691,26420,2005,"Houston,TX",130.0
1692,26420,2006,"Houston,TX",100.0
1693,26420,2007,"Houston,TX",110.0
1694,26420,2008,"Houston,TX",150.0
1695,26420,2009,"Houston,TX",110.0
1696,26420,2010,"Houston,TX",150.0
1697,12060,1960,"Atlanta,GA",918.0
1698,12060,1961,"Atlanta,GA",864.0
1699,12060,1962,"Atlanta,GA",1053.0
1700,12060,1963,"Atlanta,GA",945.0
1701,12060,1964,"Atlanta,GA",1188.0
1702,12060,1965,"Atlanta,GA",1647.0
1703,12060,1966,"Atlanta,GA",1377.0
1704,12060,1967,"Atlanta,GA",1836.0
1705,12060,1968,"Atlanta,GA",1809.0
1706,12060,1969,"Atlanta,GA",1836.0
1707,12060,1970,"Atlanta,GA",2673.0
1708,12060,1971,"Atlanta,GA",2376.0
1709,12060,1972,"Atlanta,GA",2565.0
1710,12060,1973,"Atlanta,GA",2700.0
1711,12060,1974,"Atlanta,GA",3348.0
1712,12060,1975,"Atlanta,GA",3429.0
1713,12060,1976,"Atlanta,GA",2052.0
1714,12060,1977,"Atlanta,GA",2052.0
1715,12060,1978,"Atlanta,GA",2484.0
1716,12060,1979,"Atlanta,GA",2727.0
1717,12060,1980,"Atlanta,GA",2835.0
1718,12060,1981,"Atlanta,GA",3321.0
1719,12060,1982,"Atlanta,GA",2727.0
1720,12060,1983,"Atlanta,GA",3132.0
1721,12060,1984,"Atlanta,GA",3753.0
1722,12060,1985,"Atlanta,GA",3321.0
1723,12060,1986,"Atlanta,GA",3213.0
1724,12060,1987,"Atlanta,GA",3618.0
1725,12060,1988,"Atlanta,GA",3780.0
1726,12060,1989,"Atlanta,GA",4671.0
1727,12060,1990,"Atlanta,GA",4617.0
1728,12060,1991,"Atlanta,GA",5454.0
1729,12060,1992,"Atlanta,GA",4833.0
1730,12060,1993,"Atlanta,GA",6453.0
1731,12060,1994,"Atlanta,GA",5157.0
1732,12060,1995,"Atlanta,GA",4482.0
1733,12060,1996,"Atlanta,GA",3861.0
1734,12060,1997,"Atlanta,GA",4212.0
1735,12060,1998,"Atlanta,GA",4077.0
1736,12060,1999,"Atlanta,GA",3996.0
1737,12060,2000,"Atlanta,GA",4023.0
1738,12060,2001,"Atlanta,GA",3456.0
1739,12060,2002,"Atlanta,GA",3240.0
1740,12060,2003,"Atlanta,GA",3240.0
1741,12060,2004,"Atlanta,GA",3186.0
1742,12060,2005,"Atlanta,GA",3564.0
1743,12060,2006,"Atlanta,GA",3834.0
1744,12060,2007,"Atlanta,GA",5481.0
1745,12060,2008,"Atlanta,GA",5805.0
1746,12060,2009,"Atlanta,GA",3510.0
1747,12060,2010,"Atlanta,GA",3753.0
1748,19804,1981,"Detroit,MI",4.0
1749,19804,1982,"Detroit,MI",9.0
1750,19804,1983,"Detroit,MI",4.0
1751,19804,1984,"Detroit,MI",4.0
1752,19804,1985,"Detroit,MI",3.0
1753,19804,1986,"Detroit,MI",5.0
1754,19804,1987,"Detroit,MI",16.0
1755,19804,1988,"Detroit,MI",5.0
1756,19804,1989,"Detroit,MI",11.0
1757,19804,1990,"Detroit,MI",12.0
1758,19804,1991,"Detroit,MI",10.0
1759,19804,1992,"Detroit,MI",13.0
1760,19804,1993,"Detroit,MI",5.0
1761,19804,1994,"Detroit,MI",5.0
1762,19804,1995,"Detroit,MI",5.0
1763,19804,1996,"Detroit,MI",10.0
1764,19804,1997,"Detroit,MI",7.0
1765,19804,1998,"Detroit,MI",5.0
1766,19804,1999,"Detroit,MI",4.0
1767,19804,2000,"Detroit,MI",7.0
1768,19804,2001,"Detroit,MI",10.0
1769,19804,2002,"Detroit,MI",4.0
1770,19804,2003,"Detroit,MI",96.0
1771,19804,2004,"Detroit,MI",79.0
1772,19804,2005,"Detroit,MI",85.0
1773,19804,2006,"Detroit,MI",69.0
1774,19804,2007,"Detroit,MI",95.0
1775,19804,2008,"Detroit,MI",87.0
1776,19804,2009,"Detroit,MI",78.0
1777,19804,2010,"Detroit,MI",73.0
1778,35380,1960,"NewOrleans,LA",66.0
1779,35380,1961,"NewOrleans,LA",108.0
1780,35380,1962,"NewOrleans,LA",102.0
1781,35380,1963,"NewOrleans,LA",132.0
1782,35380,1964,"NewOrleans,LA",114.0
1783,35380,1965,"NewOrleans,LA",132.0
1784,35380,1966,"NewOrleans,LA",102.0
1785,35380,1967,"NewOrleans,LA",168.0
1786,35380,1968,"NewOrleans,LA",168.0
1787,35380,1969,"NewOrleans,LA",90.0
1788,35380,1970,"NewOrleans,LA",192.0
1789,35380,1971,"NewOrleans,LA",252.0
1790,35380,1972,"NewOrleans,LA",246.0
1791,35380,1973,"NewOrleans,LA",210.0
1792,35380,1974,"NewOrleans,LA",282.0
1793,35380,1975,"NewOrleans,LA",252.0
1794,35380,1976,"NewOrleans,LA",252.0
1795,35380,1977,"NewOrleans,LA",288.0
1796,35380,1978,"NewOrleans,LA",300.0
1797,35380,1979,"NewOrleans,LA",276.0
1798,35380,1980,"NewOrleans,LA",294.0
1799,35380,1981,"NewOrleans,LA",330.0
1800,35380,1982,"NewOrleans,LA",294.0
1801,35380,1983,"NewOrleans,LA",258.0
1802,35380,1984,"NewOrleans,LA",264.0
1803,35380,1985,"NewOrleans,LA",282.0
1804,35380,1986,"NewOrleans,LA",282.0
1805,35380,1987,"NewOrleans,LA",270.0
1806,35380,1988,"NewOrleans,LA",264.0
1807,35380,1989,"NewOrleans,LA",324.0
1808,35380,1990,"NewOrleans,LA",252.0
1809,35380,1991,"NewOrleans,LA",210.0
1810,35380,1992,"NewOrleans,LA",390.0
1811,35380,1993,"NewOrleans,LA",282.0
1812,35380,1994,"NewOrleans,LA",240.0
1813,35380,1995,"NewOrleans,LA",306.0
1814,35380,1996,"NewOrleans,LA",216.0
1815,35380,1997,"NewOrleans,LA",240.0
1816,35380,1998,"NewOrleans,LA",216.0
1817,35380,1999,"NewOrleans,LA",162.0
1818,35380,2000,"NewOrleans,LA",156.0
1819,35380,2001,"NewOrleans,LA",162.0
1820,35380,2002,"NewOrleans,LA",210.0
1821,35380,2003,"NewOrleans,LA",222.0
1822,35380,2004,"NewOrleans,LA",168.0
1823,35380,2005,"NewOrleans,LA",276.0
1824,35380,2006,"NewOrleans,LA",192.0
1825,35380,2007,"NewOrleans,LA",294.0
1826,35380,2008,"NewOrleans,LA",138.0
1827,35380,2009,"NewOrleans,LA",198.0
1828,35380,2010,"NewOrleans,LA",192.0
1829,16974,1960,"Aurora,IL-Chicago,IL",1900.0
1830,16974,1961,"Aurora,IL-Chicago,IL",2140.0
1831,16974,1962,"Aurora,IL-Chicago,IL",2120.0
1832,16974,1963,"Aurora,IL-Chicago,IL",2220.0
1833,16974,1964,"Aurora,IL-Chicago,IL",3020.0
1834,16974,1965,"Aurora,IL-Chicago,IL",2320.0
1835,16974,1966,"Aurora,IL-Chicago,IL",2720.0
1836,16974,1967,"Aurora,IL-Chicago,IL",2820.0
1837,16974,1968,"Aurora,IL-Chicago,IL",4220.0
1838,16974,1969,"Aurora,IL-Chicago,IL",4480.0
1839,16974,1970,"Aurora,IL-Chicago,IL",5020.0
1840,16974,1971,"Aurora,IL-Chicago,IL",3660.0
1841,16974,1972,"Aurora,IL-Chicago,IL",3660.0
1842,16974,1973,"Aurora,IL-Chicago,IL",6980.0
1843,16974,1974,"Aurora,IL-Chicago,IL",6520.0
1844,16974,1975,"Aurora,IL-Chicago,IL",6660.0
1845,16974,1976,"Aurora,IL-Chicago,IL",6920.0
1846,16974,1977,"Aurora,IL-Chicago,IL",6240.0
1847,16974,1978,"Aurora,IL-Chicago,IL",7500.0
1848,16974,1979,"Aurora,IL-Chicago,IL",8380.0
1849,16974,1980,"Aurora,IL-Chicago,IL",9680.0
1850,16974,1981,"Aurora,IL-Chicago,IL",9060.0
1851,16974,1982,"Aurora,IL-Chicago,IL",8940.0
1852,16974,1983,"Aurora,IL-Chicago,IL",5500.0
1853,16974,1984,"Aurora,IL-Chicago,IL",7240.0
1854,16974,1985,"Aurora,IL-Chicago,IL",6700.0
1855,16974,1986,"Aurora,IL-Chicago,IL",7720.0
1856,16974,1987,"Aurora,IL-Chicago,IL",7360.0
1857,16974,1988,"Aurora,IL-Chicago,IL",8300.0
1858,16974,1989,"Aurora,IL-Chicago,IL",7740.0
1859,16974,1990,"Aurora,IL-Chicago,IL",9860.0
1860,16974,1991,"Aurora,IL-Chicago,IL",10960.0
1861,16974,1992,"Aurora,IL-Chicago,IL",8660.0
1862,16974,1993,"Aurora,IL-Chicago,IL",7460.0
1863,16974,1994,"Aurora,IL-Chicago,IL",6920.0
1864,16974,1995,"Aurora,IL-Chicago,IL",6260.0
1865,16974,1996,"Aurora,IL-Chicago,IL",5140.0
1866,16974,1997,"Aurora,IL-Chicago,IL",5200.0
1867,16974,1998,"Aurora,IL-Chicago,IL",5040.0
1868,16974,1999,"Aurora,IL-Chicago,IL",4600.0
1869,16974,2000,"Aurora,IL-Chicago,IL",5400.0
1870,16974,2001,"Aurora,IL-Chicago,IL",5680.0
1871,16974,2002,"Aurora,IL-Chicago,IL",5340.0
1872,16974,2003,"Aurora,IL-Chicago,IL",5500.0
1873,16974,2004,"Aurora,IL-Chicago,IL",6020.0
1874,16974,2005,"Aurora,IL-Chicago,IL",5260.0
1875,16974,2006,"Aurora,IL-Chicago,IL",4820.0
1876,16974,2007,"Aurora,IL-Chicago,IL",4760.0
1877,16974,2008,"Aurora,IL-Chicago,IL",4740.0
1878,16974,2009,"Aurora,IL-Chicago,IL",4380.0
1879,16974,2010,"Aurora,IL-Chicago,IL",3960.0
